date,Prob
2021-02-10,0.6729521
2021-02-17,0.66894144
2021-02-24,0.64855635
2021-03-03,0.6499802
2021-03-10,0.6729521
2021-03-17,0.4886232
2021-03-24,0.41387406
2021-03-31,0.5022889
2021-04-07,0.4057612
2021-04-14,0.6699919
2021-04-21,0.7930236
2021-04-28,0.5018083
2021-05-05,0.7053788
2021-05-12,0.36629325
2021-05-19,0.39879233
2021-05-26,0.5277313
2021-06-02,0.53362393
2021-06-09,0.56800354
2021-06-16,0.27515364
2021-06-23,0.3004766
2021-06-30,0.38076445
2021-07-07,0.35713696
2021-07-14,0.36252826
2021-07-21,0.30006385
2021-07-28,0.67500275
2021-08-04,0.635522
2021-08-11,0.26671883
2021-08-18,0.5914865
2021-08-25,0.30976743
2021-09-01,0.5410703
2021-09-08,0.6227659
2021-09-15,0.6549697
2021-09-22,0.724554
2021-09-29,0.6357956
2021-10-06,0.6356386
2021-10-13,0.6935307
2021-10-20,0.44466892
2021-10-27,0.57633555
2021-11-03,0.26325488
2021-11-10,0.21838067
2021-11-17,0.33433872
2021-11-24,0.25460374
2021-12-01,0.34567168
2021-12-15,0.43525538
2021-12-22,0.60144544
2021-12-29,0.53954875
2022-01-05,0.61452955
2022-01-12,0.5566021
2022-01-19,0.5580555
2022-01-26,0.37789592
2022-02-02,0.5929107
2022-02-09,0.5382304
2022-02-16,0.36291245
2022-02-23,0.3497517
2022-03-02,0.4076866
2022-03-09,0.24705319
2022-03-16,0.49249598
2022-03-23,0.4359471
2022-03-30,0.6236011
2022-04-06,0.59024876
2022-04-13,0.54468787
2022-04-20,0.43157437
2022-04-27,0.4743269
2022-05-04,0.4661413
2022-05-11,0.28935084
2022-05-18,0.42755637
2022-05-25,0.57050234
2022-06-01,0.2674501
2022-06-08,0.2926627
2022-06-15,0.41350454
2022-06-22,0.37779287
2022-06-29,0.4520488
2022-07-06,0.35975316
2022-07-13,0.47486532
2022-07-27,0.7042517
2022-08-03,0.53278613
2022-08-10,0.34419575
2022-08-17,0.5163445
2022-08-24,0.50455433
2022-08-31,0.1966048
2022-09-07,0.32534504
2022-09-14,0.26742634
2022-09-21,0.39686108
2022-09-28,0.3403747
2022-10-05,0.27867094
2022-10-12,0.58028877
2022-10-19,0.42603877
2022-10-26,0.43426502
2022-11-02,0.27776366
2022-11-09,0.2779871
2022-11-16,0.6628462
2022-11-23,0.40795845
2022-11-30,0.6066968
2022-12-07,0.50935066
2022-12-14,0.572348
2022-12-21,0.47953036
2022-12-28,0.4198224
2023-01-04,0.3552601
2023-01-11,0.65945286
2023-01-18,0.72143894
2023-01-25,0.72417694
2023-02-01,0.6837269
2023-02-08,0.493561
2023-02-15,0.3416167
2023-02-22,0.40954626
2023-03-01,0.32090965
2023-03-08,0.30159593
2023-03-15,0.26953965
2023-03-22,0.31909332
2023-03-29,0.34383944
2023-04-05,0.7081945
2023-04-12,0.6382924
2023-04-19,0.30341277
2023-04-26,0.39210907
2023-05-03,0.5895798
2023-05-10,0.5427799
2023-05-17,0.5683014
2023-05-24,0.5691685
2023-05-31,0.5524652
2023-06-07,0.39876768
2023-06-14,0.62176204
2023-06-21,0.69962466
2023-06-28,0.6756448
2023-07-05,0.6534781
