date,Prob
2021-06-16,0.9821316
2021-06-23,0.98898965
2021-06-30,0.98080003
2021-07-07,0.9633096
2021-07-14,0.9909175
2021-07-21,0.9549653
2021-07-28,0.9536069
2021-08-04,0.03620324
2021-08-11,0.05838304
2021-08-18,0.006880417
2021-08-25,0.9942221
2021-09-01,0.97734696
2021-09-08,0.9906942
2021-09-15,0.9823956
2021-09-22,0.022502335
2021-09-29,0.038779266
2021-10-06,0.011715629
2021-10-13,0.9945852
2021-10-20,0.9684871
2021-10-27,0.9696213
2021-11-03,0.99482805
2021-11-10,0.95752656
2021-11-17,0.36919674
2021-11-24,0.7767582
2021-12-01,0.46625614
2021-12-15,0.30499163
2021-12-22,0.15848543
2021-12-29,0.982644
2022-01-05,0.60345566
2022-01-12,0.44304094
2022-01-19,0.33001694
2022-01-26,0.13199592
2022-02-02,0.6816942
2022-02-09,0.99516535
2022-02-16,0.6510891
2022-02-23,0.8736399
2022-03-02,0.41840473
2022-03-09,0.9475273
2022-03-16,0.36621076
2022-03-23,0.5942869
2022-03-30,0.43875736
2022-04-06,0.8845618
2022-04-13,0.8400875
2022-04-20,0.7554376
2022-04-27,0.54846084
2022-05-04,0.91751117
2022-05-11,0.3624786
2022-05-18,0.84411794
2022-05-25,0.09931702
2022-06-01,0.9139965
2022-06-08,0.3938458
2022-06-15,0.5527945
2022-06-22,0.30393156
2022-06-29,0.1068844
2022-07-06,0.2497159
2022-07-13,0.011126147
2022-07-27,0.011400112
2022-08-03,0.97946024
2022-08-10,0.1339518
2022-08-17,0.44944015
2022-08-24,0.96894896
2022-08-31,0.9909271
2022-09-07,0.81092924
2022-09-14,0.9661139
2022-09-21,0.4827739
2022-09-28,0.36653852
2022-10-05,0.81681526
2022-10-12,0.43621495
2022-10-19,0.13075964
2022-10-26,0.019374149
2022-11-02,0.032943174
2022-11-09,0.48696077
2022-11-16,0.0035481534
2022-11-23,0.88513166
2022-11-30,0.8000886
2022-12-07,0.13980235
2022-12-14,0.04590456
2022-12-21,0.43428934
2022-12-28,0.6573852
2023-01-04,0.0051314496
2023-01-11,0.030123524
2023-01-18,0.010933846
2023-01-25,0.0031452542
2023-02-01,0.7042077
2023-02-08,0.31167346
2023-02-15,0.7123712
2023-02-22,0.10660399
2023-03-01,0.91623694
2023-03-08,0.39527804
2023-03-15,0.6923961
2023-03-22,0.8363342
2023-03-29,0.9654289
2023-04-05,0.7143146
2023-04-12,0.23447378
2023-04-19,0.71231747
2023-04-26,0.7759
2023-05-03,0.627023
2023-05-10,0.6930722
