date,Prob
2019-10-09,0.9983022
2019-10-16,0.99636996
2019-10-23,0.98042184
2019-10-30,0.9536498
2019-11-06,0.963368
2019-11-13,0.05801619
2019-11-20,0.013088623
2019-11-27,0.033183172
2019-12-04,0.036992416
2019-12-11,0.006905983
2019-12-18,0.06354541
2020-01-08,0.9335835
2020-01-15,0.028388733
2020-01-22,0.036300965
2020-01-29,0.011509674
2020-02-05,0.007736164
2020-02-12,0.020638937
2020-02-19,0.9466821
2020-02-26,0.94901687
2020-03-04,0.97073114
2020-03-11,0.02217969
2020-03-18,0.031846076
2020-03-25,0.039043847
2020-04-01,0.025561882
2020-04-08,0.046177693
2020-04-15,0.9927498
2020-04-22,0.030841747
2020-04-29,0.9559021
2020-05-06,0.0023825068
2020-05-13,0.04389837
2020-05-20,0.9624346
2020-05-27,0.005447585
2020-06-03,0.0015263815
2020-06-10,0.020613767
2020-06-17,0.055071454
2020-06-24,0.0058682556
2020-07-01,0.032866187
2020-07-08,0.019459583
2020-07-15,0.008197616
2020-07-22,0.029350264
2020-07-29,0.9731357
2020-08-05,0.95325536
2020-08-12,0.014494293
2020-08-19,0.081544325
2020-08-26,0.9762982
2020-09-02,0.99729013
2020-09-09,0.98973256
2020-09-16,0.97490805
2020-09-23,0.02666627
2020-09-30,0.92578316
2020-10-07,0.07755196
2020-10-14,0.990426
2020-10-21,0.96198255
2020-10-28,0.9254816
2020-11-04,0.9674374
2020-11-18,0.98674726
2020-11-25,0.029152017
2020-12-02,0.027582277
2020-12-09,0.017891621
2020-12-16,0.99887806
2020-12-23,0.98759496
2020-12-30,0.95416844
2021-01-06,0.9659187
2021-01-13,0.98111904
2021-01-20,0.9785185
2021-01-27,0.98399645
2021-02-03,0.9645578
2021-02-10,0.99644756
2021-02-17,0.9852417
2021-02-24,0.98278934
2021-03-03,0.88821596
2021-03-10,0.031363606
2021-03-17,0.95866495
2021-03-24,0.022270171
2021-03-31,0.03199685
2021-04-07,0.049435608
2021-04-14,0.017161027
2021-04-21,0.019811064
2021-04-28,0.05276034
2021-05-05,0.059437826
2021-05-12,0.01830151
2021-05-19,0.9982267
2021-05-26,0.9803971
2021-06-02,0.96234816
2021-06-09,0.96340233
2021-06-16,0.04448971
2021-06-23,0.06511883
2021-06-30,0.011747042
2021-07-07,0.06056102
2021-07-14,0.99239606
2021-07-21,0.976163
2021-07-28,0.987465
2021-08-04,0.037517246
2021-08-11,0.05103891
2021-08-18,0.02679161
2021-08-25,0.9875351
2021-09-01,0.96028656
2021-09-08,0.9672171
2021-09-15,0.9315396
2021-09-22,0.012743689
2021-09-29,0.022272553
2021-10-06,0.11670187
2021-10-13,0.03285333
2021-10-20,0.019118236
2021-10-27,0.9157024
2021-11-03,0.019824369
2021-11-10,0.97588956
2021-11-17,0.64560443
2021-11-24,0.4189856
2021-12-01,0.88274777
2021-12-15,0.052081924
2021-12-22,0.91697896
2021-12-29,0.056703582
2022-01-05,0.79427963
2022-01-12,0.7862725
2022-01-19,0.85292155
2022-01-26,0.18301171
2022-02-02,0.908592
2022-02-09,0.27552918
2022-02-16,0.8047385
2022-02-23,0.2736424
2022-03-02,0.9859861
2022-03-09,0.1097853
2022-03-16,0.982577
2022-03-23,0.34087706
2022-03-30,0.99088216
2022-04-06,0.33846724
2022-04-13,0.45059702
2022-04-20,0.1748802
2022-04-27,0.1528861
2022-05-04,0.51963216
2022-05-11,0.0635773
2022-05-18,0.97186995
2022-05-25,0.13930158
2022-06-01,0.5304811
2022-06-08,0.40258813
2022-06-15,0.88519186
2022-06-22,0.30735826
2022-06-29,0.7598229
2022-07-06,0.99408865
2022-07-13,0.8909893
2022-07-27,0.031313162
2022-08-03,0.005138139
2022-08-10,0.29270563
2022-08-17,0.37606165
2022-08-24,0.29906192
2022-08-31,0.38082528
2022-09-07,0.022420816
