date,Prob
2020-06-03,0.93850195
2020-06-10,0.01598284
2020-06-17,0.024587773
2020-06-24,0.008166103
2020-07-01,0.0020337813
2020-07-08,0.9866557
2020-07-15,0.98741144
2020-07-22,0.9903374
2020-07-29,0.9922536
2020-08-05,0.026203878
2020-08-12,0.000815502
2020-08-19,0.0023473261
2020-08-26,0.9909827
2020-09-02,0.9953703
2020-09-09,0.9865541
2020-09-16,0.99298817
2020-09-23,0.017831428
2020-09-30,0.017573236
2020-10-07,0.001410106
2020-10-14,0.016871272
2020-10-21,0.0013135911
2020-10-28,0.014558903
2020-11-04,0.018834928
2020-11-18,0.030886961
2020-11-25,0.029500788
2020-12-02,0.00716861
2020-12-09,0.013903588
2020-12-16,0.99714786
2020-12-23,0.006616521
2020-12-30,0.98399127
2021-01-06,0.9996153
2021-01-13,0.99726796
2021-01-20,0.97971493
2021-01-27,0.00018686592
2021-02-03,0.9997526
2021-02-10,0.0009144834
2021-02-17,0.9819718
2021-02-24,0.98386484
2021-03-03,0.0058840048
2021-03-10,0.9689803
2021-03-17,0.9829069
2021-03-24,0.001469305
2021-03-31,0.9993261
2021-04-07,0.9879717
2021-04-14,0.980049
2021-04-21,0.9765803
2021-04-28,0.9857998
2021-05-05,0.0019942618
2021-05-12,0.016100895
2021-05-19,0.00096478796
2021-05-26,0.99961334
2021-06-02,0.9846757
2021-06-09,0.97391087
2021-06-16,0.98581636
2021-06-23,0.99834335
2021-06-30,0.99903846
2021-07-07,0.9924205
2021-07-14,0.98853046
2021-07-21,0.045657333
2021-07-28,0.014606533
2021-08-04,0.011424429
2021-08-11,0.012204373
2021-08-18,0.009084852
2021-08-25,0.013207941
2021-09-01,0.9959567
2021-09-08,0.0051839896
2021-09-15,0.002287664
2021-09-22,0.014619159
2021-09-29,0.03502317
2021-10-06,0.9933367
2021-10-13,0.9968465
2021-10-20,0.99559975
2021-10-27,0.9877807
2021-11-03,0.9966349
2021-11-10,0.984576
2021-11-17,0.99978286
2021-11-24,0.0012927824
2021-12-01,0.0056798714
2021-12-15,0.49597386
2021-12-22,0.80844164
2021-12-29,0.4340256
2022-01-05,0.88856083
2022-01-12,0.915538
2022-01-19,0.44024038
2022-01-26,0.00036002003
2022-02-02,0.19119231
2022-02-09,0.79019326
2022-02-16,0.99856657
2022-02-23,0.5420519
2022-03-02,0.8588879
2022-03-09,0.9544658
2022-03-16,0.10114711
2022-03-23,0.96452236
2022-03-30,0.96488255
2022-04-06,0.046403784
2022-04-13,0.24368957
2022-04-20,0.99988997
2022-04-27,0.9851334
2022-05-04,0.01690254
2022-05-11,0.99958223
2022-05-18,0.71110886
2022-05-25,0.19720364
2022-06-01,0.8132177
2022-06-08,0.1566118
2022-06-15,0.021824647
2022-06-22,0.07628258
2022-06-29,0.0014992408
2022-07-06,0.73453707
2022-07-13,0.042427924
2022-07-27,0.011858327
2022-08-03,0.9600841
2022-08-10,0.003972719
2022-08-17,0.2800887
2022-08-24,0.9826993
2022-08-31,0.67003393
2022-09-07,0.31064594
2022-09-14,0.9988016
2022-09-21,0.8967289
2022-09-28,0.86808956
2022-10-05,0.030147836
2022-10-12,0.8891028
2022-10-19,0.5092597
2022-10-26,0.041699074
2022-11-02,0.8289384
2022-11-09,0.90925306
2022-11-16,0.021023339
2022-11-23,0.033579018
2022-11-30,0.9999844
2022-12-07,0.26158938
2022-12-14,0.6899152
2022-12-21,0.6674723
2022-12-28,0.23935427
2023-01-04,0.9426271
2023-01-11,0.91010606
2023-01-18,0.9604088
2023-01-25,0.9831077
2023-02-01,0.99958223
2023-02-08,0.9917789
2023-02-15,0.012242284
2023-02-22,0.0014930264
2023-03-01,0.18824495
2023-03-08,0.8666811
2023-03-15,0.9488212
2023-03-22,0.024668418
2023-03-29,0.5032039
2023-04-05,0.47101438
2023-04-12,0.21781626
2023-04-19,0.99821424
2023-04-26,0.24633797
2023-05-03,0.98028094
2023-05-10,0.99980575
2023-05-17,0.7833804
2023-05-24,0.7115441
2023-05-31,0.99967587
2023-06-07,0.19332267
2023-06-14,0.99827933
2023-06-21,0.43660787
2023-06-28,0.0601517
2023-07-05,0.88325787
2023-07-12,0.092054516
2023-07-19,0.7953888
2023-07-26,0.90097296
2023-08-02,0.77569544
2023-08-09,0.04058772
2023-08-16,0.91006464
2023-08-23,0.9679445
2023-08-30,0.061191168
2023-09-06,0.99997294
2023-09-13,0.039714605
2023-09-20,0.9995321
2023-09-27,0.7937409
2023-10-04,0.88778055
2023-10-11,0.003558464
2023-10-18,0.10880649
2023-10-25,0.834437
